Order ID,Order Created,Voucher Code,Customer ID,City_Destination,Province_Destination,Items,Total price
200123219,3/24/2019 15:48:26,,38166,jakarta timur,dki jakarta,1,"200,000"
200123220,3/24/2019 15:48:48,,38166,jakarta timur,dki jakarta,1,"450,000"
200123221,3/24/2019 15:49:09,,38166,jakarta timur,dki jakarta,2,"350,000"
200123222,3/24/2019 15:49:40,,38166,jakarta timur,dki jakarta,3,"575,000"
200123223,3/24/2019 15:50:13,,38166,jakarta timur,dki jakarta,2,"260,000"
200123224,3/24/2019 15:50:42,,38166,jakarta timur,dki jakarta,1,"350,000"
200123225,3/24/2019 15:51:06,,38166,jakarta timur,dki jakarta,2,"290,000"
200123226,3/24/2019 15:51:32,,38166,jakarta timur,dki jakarta,2,"255,000"
200123227,3/24/2019 15:51:58,,38166,jakarta timur,dki jakarta,1,"180,000"
200123228,3/24/2019 15:52:48,,38166,jakarta timur,dki jakarta,4,"725,000"
200123229,3/24/2019 15:53:10,,38166,jakarta timur,dki jakarta,1,"150,000"
200123230,3/24/2019 15:53:59,,38166,jakarta timur,dki jakarta,4,"960,000"
200123231,3/24/2019 15:54:13,,31950,semarang,jawa tengah,1,"155,000"
200123232,3/24/2019 15:54:37,,38166,jakarta timur,dki jakarta,3,"490,000"
200123233,3/24/2019 15:55:17,,31950,semarang,jawa tengah,1,"130,000"
200123234,3/24/2019 15:55:25,,38166,jakarta timur,dki jakarta,3,"455,000"
200123235,3/24/2019 15:55:59,,31950,semarang,jawa tengah,1,"130,000"
200123236,3/24/2019 15:56:39,,38166,jakarta timur,dki jakarta,3,"625,000"
200123237,3/24/2019 15:57:01,,31950,semarang,jawa tengah,1,"150,000"
200123238,3/24/2019 15:57:25,,38166,jakarta timur,dki jakarta,1,"300,000"
200123239,3/24/2019 15:59:26,,38166,jakarta timur,dki jakarta,7,"950,000"
200123240,3/24/2019 16:00:28,,38166,jakarta timur,dki jakarta,2,"365,000"
200123241,3/24/2019 16:02:01,,38166,jakarta timur,dki jakarta,2,"385,000"
200123242,3/24/2019 16:24:37,,38166,jakarta timur,dki jakarta,1,"300,000"
200123243,3/24/2019 16:25:35,,38166,jakarta timur,dki jakarta,1,"250,000"
200123244,3/24/2019 16:26:01,,38166,jakarta timur,dki jakarta,1,"599,000"
200123245,3/24/2019 16:26:25,,38166,jakarta timur,dki jakarta,1,"250,000"
200123246,3/24/2019 16:31:09,,7798,jakarta pusat,dki jakarta,2,"310,000"
200123247,3/24/2019 16:32:38,,76488,banyuwangi,jawa timur,1,"400,000"
200123248,3/24/2019 16:36:27,,76488,banyuwangi,jawa timur,1,"135,000"
200123249,3/24/2019 16:42:29,,80181,tangerang selatan,banten,2,"855,000"
200123250,3/24/2019 16:49:29,,38166,jakarta timur,dki jakarta,1,"400,000"
200123251,3/24/2019 17:08:22,,26523,sleman,di yogyakarta,4,"2,380,000"
200123252,3/24/2019 17:12:06,,58415,bandar lampung,lampung,1,"90,000"
200123253,3/24/2019 17:14:14,,27852,tangerang,banten,2,"310,000"
200123254,3/24/2019 18:07:43,,61007,depok,jawa barat,2,"320,000"
200123255,3/24/2019 18:44:05,,61965,jakarta selatan,dki jakarta,1,"178,000"
200123256,3/24/2019 18:48:59,,56667,bekasi,jawa barat,1,"112,500"
200123257,3/24/2019 18:53:41,,78393,bandung,jawa barat,2,"370,000"
200123258,3/24/2019 18:56:15,,62982,jakarta barat,dki jakarta,2,"210,000"
200123259,3/24/2019 18:57:04,,38166,jakarta timur,dki jakarta,2,"170,000"
200123261,3/24/2019 19:25:16,,53958,jakarta utara,dki jakarta,2,"168,500"
200123262,3/24/2019 19:55:12,,62575,jakarta timur,dki jakarta,1,"150,000"
200123263,3/24/2019 20:31:19,TLWELCOME,80191,pemalang,jawa tengah,1,"175,000"
200123264,3/24/2019 20:56:51,,52739,jakarta barat,dki jakarta,1,"450,000"
200123265,3/24/2019 21:15:15,,6369,jakarta selatan,dki jakarta,3,"565,000"
200123266,3/24/2019 21:21:53,,65374,sukoharjo,jawa tengah,2,"340,000"
200123267,3/24/2019 21:58:23,,74811,jakarta selatan,dki jakarta,6,"890,000"
200123268,3/24/2019 22:07:29,,6175,tangerang selatan,banten,2,"265,000"
200123269,3/24/2019 22:33:21,,76488,banyuwangi,jawa timur,2,"335,000"
200123270,3/24/2019 22:34:32,,76488,banyuwangi,jawa timur,1,"350,000"
200123271,3/24/2019 22:48:38,,64474,sleman,di yogyakarta,6,"1,970,000"
200123272,3/24/2019 22:48:56,,38166,jakarta timur,dki jakarta,5,"870,000"
200123273,3/24/2019 22:49:16,,38166,jakarta timur,dki jakarta,6,"1,015,000"
200123274,3/24/2019 22:49:38,,38166,jakarta timur,dki jakarta,4,"620,000"
200123275,3/24/2019 22:50:11,,38166,jakarta timur,dki jakarta,4,"1,500,000"
200123276,3/24/2019 22:51:17,,38166,jakarta timur,dki jakarta,2,"260,000"
200123277,3/24/2019 22:51:39,,31950,semarang,jawa tengah,1,"90,000"
200123278,3/24/2019 22:51:58,,31950,semarang,jawa tengah,1,"90,000"
200123279,3/24/2019 23:08:35,,76129,makassar,sulawesi selatan,2,"590,000"
200123280,3/25/2019 0:15:05,,80047,bogor,jawa barat,1,"3,000,000"
200123281,3/25/2019 0:32:12,,26523,jombang,jawa timur,1,"1,400,009"
200123282,3/25/2019 5:49:05,,38166,jakarta timur,dki jakarta,7,"1,055,000"
200123283,3/25/2019 5:49:26,,38166,jakarta timur,dki jakarta,2,"850,000"
200123284,3/25/2019 5:51:23,,38166,jakarta timur,dki jakarta,1,"130,000"
200123285,3/25/2019 5:56:38,,31950,semarang,jawa tengah,3,"270,000"
200123286,3/25/2019 6:15:34,,45671,jakarta barat,dki jakarta,1,"11,025,000"
200123287,3/25/2019 6:32:10,,80198,tasikmalaya,jawa barat,2,"300,000"
200123288,3/25/2019 6:36:44,,68806,pontianak,kalimantan barat,2,"290,000"
200123289,3/25/2019 6:37:09,,69247,jakarta pusat,dki jakarta,1,"350,000"
200123290,3/25/2019 6:38:34,,74811,jakarta selatan,dki jakarta,11,"1,975,000"
200123291,3/25/2019 6:42:11,,44168,jakarta timur,dki jakarta,2,"222,500"
200123292,3/25/2019 7:02:37,,76129,makassar,sulawesi selatan,2,"590,000"
200123293,3/25/2019 7:50:06,,54776,jakarta utara,dki jakarta,1,"300,000"
200123294,3/25/2019 7:56:44,,61007,depok,jawa barat,4,"590,000"
200123295,3/25/2019 7:57:43,,74456,jakarta selatan,dki jakarta,1,"75,000"
200123296,3/25/2019 8:16:26,,36180,jakarta pusat,dki jakarta,2,"920,000"
200123297,3/25/2019 8:16:57,TLWELCOME,80201,pemalang,jawa tengah,3,"630,000"
200123298,3/25/2019 8:17:15,,5716,jakarta selatan,dki jakarta,5,"605,000"
200123299,3/25/2019 9:07:47,,57863,jakarta selatan,dki jakarta,4,"510,000"
200123300,3/25/2019 9:27:03,,31950,semarang,jawa tengah,1,"599,000"
200123301,3/25/2019 9:33:36,,64474,sleman,di yogyakarta,6,"1,970,000"
200123302,3/25/2019 10:19:37,,17544,jakarta utara,dki jakarta,2,"350,000"
200123303,3/25/2019 11:06:39,,56470,jakarta selatan,dki jakarta,2,"320,000"
200123304,3/25/2019 11:10:54,,80207,bandung,jawa barat,1,"1,250,000"
200123305,3/25/2019 11:26:28,,51835,depok,jawa barat,4,"815,000"
200123306,3/25/2019 11:27:32,,26042,jakarta selatan,dki jakarta,2,"500,000"
200123307,3/25/2019 11:36:41,,5375,jakarta timur,dki jakarta,1,"130,000"
200123308,3/25/2019 11:58:47,,25083,bandung,jawa barat,2,"230,000"
200123309,3/25/2019 12:11:46,,8563,bekasi,jawa barat,3,"270,000"
200123310,3/25/2019 12:15:34,,43964,manado,sulawesi utara,2,"272,500"
200123311,3/25/2019 12:19:50,RF-DARA2553FF302,74493,jakarta timur,dki jakarta,1,"400,000"
200123312,3/25/2019 12:48:57,,38166,jakarta timur,dki jakarta,7,"1,005,000"
200123313,3/25/2019 12:49:15,,38166,jakarta timur,dki jakarta,4,"1,380,000"
200123314,3/25/2019 12:53:26,,38166,jakarta timur,dki jakarta,1,"450,000"
200123315,3/25/2019 13:27:43,,74811,jakarta selatan,dki jakarta,11,"1,892,500"
200123316,3/25/2019 13:38:31,,80208,sidoarjo,jawa timur,6,"942,500"
200123317,3/25/2019 13:57:27,,79094,denpasar,bali,3,"267,000"
200123318,3/25/2019 14:02:05,,80213,jakarta selatan,dki jakarta,1,"90,000"
200123319,3/25/2019 14:25:31,,15583,jakarta utara,dki jakarta,1,"150,000"
200123321,3/25/2019 15:04:55,,71010,bekasi,jawa barat,2,"320,000"
200123322,3/25/2019 15:06:47,,706,jakarta selatan,dki jakarta,1,"700,000"
200123323,3/25/2019 15:07:52,,61007,depok,jawa barat,5,"775,000"
200123324,3/25/2019 15:09:04,,36180,jakarta pusat,dki jakarta,1,"800,000"
200123325,3/25/2019 15:23:39,,80210,karanganyar,jawa tengah,1,"1,500,000"
200123326,3/25/2019 15:23:42,,79800,jakarta utara,dki jakarta,3,"680,000"
200123327,3/25/2019 15:41:15,,54397,jakarta utara,dki jakarta,2,"270,000"
200123328,3/25/2019 15:48:15,,80095,depok,jawa barat,1,"150,000"
200123329,3/25/2019 15:49:40,,31950,semarang,jawa tengah,1,"599,000"
200123330,3/25/2019 15:50:35,,57236,jakarta timur,dki jakarta,1,"176,000"
200123331,3/25/2019 15:54:13,RF-MARCEL12058E4D8,73841,jakarta selatan,dki jakarta,1,"130,000"
200123332,3/25/2019 16:01:53,,49878,tangerang selatan,banten,1,"1,800,000"
200123333,3/25/2019 16:08:35,,38166,jakarta timur,dki jakarta,1,"275,000"
200123334,3/25/2019 16:08:56,,38166,jakarta timur,dki jakarta,1,"200,000"
200123335,3/25/2019 16:09:08,,31950,semarang,jawa tengah,1,"700,000"
200123336,3/25/2019 16:09:25,,38166,jakarta timur,dki jakarta,1,"750,000"
200123337,3/25/2019 16:15:22,,38166,jakarta timur,dki jakarta,1,"375,000"
200123338,3/25/2019 16:16:37,,38166,jakarta timur,dki jakarta,1,"550,000"
200123339,3/25/2019 16:16:51,,76488,banyuwangi,jawa timur,1,"250,000"
200123340,3/25/2019 16:18:17,,76488,banyuwangi,jawa timur,1,"250,000"
200123341,3/25/2019 16:21:52,,38166,jakarta timur,dki jakarta,6,"890,000"
200123342,3/25/2019 16:28:05,,38166,jakarta timur,dki jakarta,5,"950,000"
200123343,3/25/2019 16:41:37,,38166,jakarta timur,dki jakarta,1,"155,000"
200123345,3/25/2019 17:04:56,,706,jakarta selatan,dki jakarta,6,"962,499"
200123346,3/25/2019 18:07:18,,80210,karanganyar,jawa tengah,1,"3,575,000"
200123347,3/25/2019 18:08:32,,64474,sleman,di yogyakarta,6,"1,970,000"
200123348,3/25/2019 18:11:58,,80210,karanganyar,jawa tengah,1,"1,500,000"
200123349,3/25/2019 18:38:24,,44874,jakarta timur,dki jakarta,1,"150,000"
200123350,3/25/2019 18:42:35,TLWELCOME,80219,pemalang,jawa tengah,2,"380,000"
200123351,3/25/2019 19:36:28,,80197,semarang,jawa tengah,1,"315,000"
200123352,3/25/2019 19:48:56,,38166,jakarta timur,dki jakarta,5,"1,830,000"
200123353,3/25/2019 19:49:34,,38166,jakarta timur,dki jakarta,1,"400,000"
200123354,3/25/2019 20:03:56,,59919,surabaya,jawa timur,3,"300,000"
200123355,3/25/2019 20:26:40,,80210,karanganyar,jawa tengah,1,"2,750,000"
200123356,3/25/2019 20:29:32,,31829,tangerang selatan,banten,3,"765,000"
200123357,3/25/2019 20:32:21,,74811,jakarta selatan,dki jakarta,9,"1,600,000"
200123358,3/25/2019 20:51:23,,67160,tangerang,banten,1,"400,000"
200123359,3/25/2019 20:54:05,,71744,jakarta timur,dki jakarta,1,"300,000"
200123360,3/25/2019 21:19:50,,68643,jakarta utara,dki jakarta,1,"300,000"
200123361,3/25/2019 21:23:58,,80222,jakarta selatan,dki jakarta,4,"445,000"
200123362,3/25/2019 21:51:58,,56237,bogor,jawa barat,1,"250,000"
200123363,3/25/2019 22:22:12,,79820,jakarta barat,dki jakarta,1,"750,000"
200123364,3/25/2019 22:34:38,,74270,tangerang,banten,1,"250,000"
200123365,3/25/2019 22:49:16,,38166,jakarta timur,dki jakarta,7,"1,110,000"
200123366,3/25/2019 23:16:37,,13714,tangerang selatan,banten,2,"350,000"
200123367,3/25/2019 23:18:04,,63528,jakarta timur,dki jakarta,5,"775,000"
200123368,3/25/2019 23:45:08,,78201,jakarta pusat,dki jakarta,1,"300,000"
200123369,3/26/2019 0:03:15,,50147,jakarta selatan,dki jakarta,3,"452,500"
200123370,3/26/2019 0:41:08,,6487,tangerang selatan,banten,1,"225,000"
200123371,3/26/2019 0:48:31,,64885,depok,jawa barat,2,"350,000"
200123372,3/26/2019 1:00:03,,641,jakarta selatan,dki jakarta,1,"192,000"
200123373,3/26/2019 2:49:01,,38166,jakarta timur,dki jakarta,6,"2,230,000"
200123374,3/26/2019 3:00:05,TLWELCOME,80233,pemalang,jawa tengah,1,"700,000"
200123375,3/26/2019 3:11:43,,64474,sleman,di yogyakarta,6,"1,970,000"
200123376,3/26/2019 3:40:25,,31950,semarang,jawa tengah,1,"599,000"
200123377,3/26/2019 5:49:54,,38166,jakarta timur,dki jakarta,1,"155,000"
200123378,3/26/2019 5:50:15,,38166,jakarta timur,dki jakarta,6,"955,000"
200123379,3/26/2019 7:15:02,,59919,surabaya,jawa timur,3,"300,000"
200123380,3/26/2019 7:21:34,,51771,medan,sumatera utara,2,"600,000"
200123381,3/26/2019 7:24:15,,50867,bekasi,jawa barat,1,"245,000"
200123382,3/26/2019 7:31:52,,70634,bandung,jawa barat,1,"175,000"
200123383,3/26/2019 7:33:26,,37374,bekasi,jawa barat,5,"662,000"
200123384,3/26/2019 7:34:24,,80238,denpasar,bali,1,"90,000"
200123385,3/26/2019 7:59:24,,52360,jakarta selatan,dki jakarta,1,"130,000"
200123386,3/26/2019 8:06:57,,431,jakarta selatan,dki jakarta,1,"175,000"
200123387,3/26/2019 8:13:44,,31829,tangerang selatan,banten,2,"265,000"
200123388,3/26/2019 8:30:54,,47667,bandung,jawa barat,1,"110,000"
200123389,3/26/2019 8:45:26,,45778,jakarta selatan,dki jakarta,4,"490,000"
200123390,3/26/2019 8:45:45,,53193,tangerang selatan,banten,1,"150,000"
200123391,3/26/2019 8:48:12,,74811,jakarta selatan,dki jakarta,5,"1,045,000"
200123392,3/26/2019 9:04:17,,1356,jakarta selatan,dki jakarta,1,"130,000"
200123393,3/26/2019 9:06:40,,80240,jakarta barat,dki jakarta,1,"1,800,000"
200123395,3/26/2019 9:49:27,,38166,jakarta timur,dki jakarta,6,"2,230,000"
200123396,3/26/2019 9:53:49,,68636,jakarta selatan,dki jakarta,1,"140,000"
200123397,3/26/2019 9:53:57,,54397,jakarta utara,dki jakarta,5,"4,250,000"
200123398,3/26/2019 9:56:23,,31950,semarang,jawa tengah,3,"620,000"
200123399,3/26/2019 9:58:02,,31950,semarang,jawa tengah,1,"1,680,000"
200123400,3/26/2019 10:00:34,,31950,semarang,jawa tengah,1,"700,000"
200123401,3/26/2019 10:05:15,,31950,semarang,jawa tengah,2,"330,000"
200123402,3/26/2019 10:08:21,,31950,semarang,jawa tengah,1,"600,000"
200123403,3/26/2019 10:12:43,,38166,jakarta timur,dki jakarta,3,"445,000"
200123405,3/26/2019 10:16:50,,76041,tangerang,banten,2,"162,500"
200123406,3/26/2019 10:16:51,,31950,semarang,jawa tengah,2,"300,000"
200123407,3/26/2019 10:20:10,,31950,semarang,jawa tengah,2,"560,000"
200123408,3/26/2019 10:20:54,,78986,bekasi,jawa barat,4,"542,500"
200123409,3/26/2019 10:23:14,,38166,jakarta timur,dki jakarta,1,"950,000"
200123410,3/26/2019 10:24:35,,64885,depok,jawa barat,2,"230,000"
200123411,3/26/2019 11:08:40,,641,jakarta selatan,dki jakarta,1,"192,000"
200123412,3/26/2019 11:22:46,,80245,palembang,sumatera selatan,1,"800,000"
200123414,3/26/2019 12:01:05,,79971,bekasi,jawa barat,2,"550,000"
200123415,3/26/2019 12:36:26,,2597,bandung,jawa barat,2,"130,000"
200123416,3/26/2019 12:49:10,,38166,jakarta timur,dki jakarta,6,"955,000"
200123417,3/26/2019 13:23:48,,64474,sleman,di yogyakarta,6,"1,970,000"
200123420,3/26/2019 14:22:27,,48436,jakarta utara,dki jakarta,6,"492,500"
200123421,3/26/2019 15:23:36,,15032,pangkal pinang,bangka belitung,2,"784,000"
200123422,3/26/2019 15:53:27,,76800,depok,jawa barat,3,"217,500"
200123423,3/26/2019 15:53:34,,74811,jakarta selatan,dki jakarta,12,"1,537,500"
200123424,3/26/2019 16:06:12,,77972,badung,bali,2,"137,500"
200123425,3/26/2019 16:38:40,,4683,jakarta selatan,dki jakarta,4,"565,000"
200123426,3/26/2019 16:49:07,,38166,jakarta timur,dki jakarta,6,"2,230,000"
200123427,3/26/2019 16:49:10,,31950,semarang,jawa tengah,4,"750,000"
200123428,3/26/2019 16:49:27,,38166,jakarta timur,dki jakarta,4,"1,395,000"
200123429,3/26/2019 16:49:35,,31950,semarang,jawa tengah,2,"560,000"
200123430,3/26/2019 16:50:54,,60671,depok,jawa barat,1,"300,000"
200123431,3/26/2019 16:51:27,,31950,semarang,jawa tengah,1,"700,000"
200123432,3/26/2019 16:52:52,,57545,sukabumi,jawa barat,1,"130,000"
200123433,3/26/2019 17:07:52,,13513,semarang,jawa tengah,2,"325,000"
200123434,3/26/2019 17:24:20,,63528,jakarta timur,dki jakarta,7,"1,375,000"
200123435,3/26/2019 17:24:56,,76129,makassar,sulawesi selatan,4,"665,000"
200123436,3/26/2019 17:26:10,,76129,makassar,sulawesi selatan,2,"750,000"
200123437,3/26/2019 17:28:33,,71010,bekasi,jawa barat,2,"350,000"
200123438,3/26/2019 17:31:16,,76200,jakarta timur,dki jakarta,1,"135,000"
200123439,3/26/2019 18:06:26,,79692,kab. pasaman barat,sumatera barat,3,"1,110,000"
200123440,3/26/2019 18:09:25,,14543,tangerang,banten,1,"500,000"
200123441,3/26/2019 18:25:44,,1654,badung,bali,5,"1,755,000"
200123442,3/26/2019 18:40:52,,80210,karanganyar,jawa tengah,1,"2,530,000"
200123443,3/26/2019 19:00:09,,52065,bandung,jawa barat,1,"100,000"
200123444,3/26/2019 19:11:53,,2597,bandung,jawa barat,2,"215,000"
200123445,3/26/2019 19:47:48,,80256,jakarta utara,dki jakarta,1,"300,000"
200123446,3/26/2019 19:49:51,,38166,jakarta timur,dki jakarta,3,"450,000"
200123447,3/26/2019 19:57:48,,38166,jakarta timur,dki jakarta,1,"140,000"
200123448,3/26/2019 20:21:55,,62982,jakarta barat,dki jakarta,1,"90,000"
200123449,3/26/2019 20:27:06,,14861,jakarta selatan,dki jakarta,2,"350,000"
200123450,3/26/2019 20:29:48,,61843,medan,sumatera utara,1,"400,000"
200123451,3/26/2019 20:56:14,,4503,bekasi,jawa barat,2,"775,000"
200123452,3/26/2019 21:02:06,,48436,jakarta utara,dki jakarta,1,"300,000"
200123453,3/26/2019 21:03:48,,48436,jakarta utara,dki jakarta,6,"492,500"
200123456,3/26/2019 21:26:13,,52530,jakarta selatan,dki jakarta,1,"150,000"
200123457,3/26/2019 21:58:09,,80258,jakarta selatan,dki jakarta,1,"180,000"
200123458,3/26/2019 21:58:48,,80261,tangerang selatan,banten,1,"650,000"
200123459,3/26/2019 22:01:03,,37020,jakarta selatan,dki jakarta,3,"415,000"
200123460,3/26/2019 22:09:07,,25251,tangerang selatan,banten,1,"250,000"
200123461,3/26/2019 22:11:36,,76800,depok,jawa barat,2,"125,000"
200123463,3/26/2019 22:26:15,,76488,banyuwangi,jawa timur,2,"375,000"
200123464,3/26/2019 22:31:34,,57274,bekasi,jawa barat,2,"173,750"
200123465,3/26/2019 22:34:08,,76488,banyuwangi,jawa timur,5,"530,000"
200123466,3/26/2019 22:39:23,,44131,jakarta utara,dki jakarta,2,"230,000"
200123467,3/26/2019 23:17:30,,74811,jakarta selatan,dki jakarta,7,"857,500"
200123468,3/26/2019 23:48:49,,38166,jakarta timur,dki jakarta,1,"400,000"
200123469,3/26/2019 23:49:12,,38166,jakarta timur,dki jakarta,9,"3,225,000"
200123470,3/26/2019 23:54:05,,39864,surabaya,jawa timur,4,"1,800,000"
200123471,3/26/2019 23:58:06,,76129,makassar,sulawesi selatan,4,"685,135"
200123472,3/27/2019 1:44:17,,64474,sleman,di yogyakarta,7,"2,170,000"
200123473,3/27/2019 2:38:28,,1573,jakarta utara,dki jakarta,4,"511,250"
200123474,3/27/2019 2:48:19,,23087,jakarta timur,dki jakarta,3,"350,000"
200123475,3/27/2019 3:29:09,,38166,jakarta timur,dki jakarta,4,"590,000"
200123476,3/27/2019 5:17:05,,9912,bekasi,jawa barat,1,"3,500,000"
200123477,3/27/2019 5:34:11,,9912,bekasi,jawa barat,1,"1,400,000"
200123478,3/27/2019 5:51:45,,48436,jakarta utara,dki jakarta,6,"492,500"
200123479,3/27/2019 5:52:22,,48436,jakarta utara,dki jakarta,1,"300,000"
200123482,3/27/2019 6:49:13,,38166,jakarta timur,dki jakarta,9,"3,225,000"
200123483,3/27/2019 7:10:52,,76086,jakarta utara,dki jakarta,3,"560,000"
200123484,3/27/2019 7:24:01,,79692,kab. pasaman barat,sumatera barat,3,"1,110,000"
200123485,3/27/2019 8:21:13,,31950,semarang,jawa tengah,1,"180,000"
200123486,3/27/2019 8:45:14,,64474,sleman,di yogyakarta,6,"1,970,000"
200123487,3/27/2019 8:50:01,,25368,jakarta pusat,dki jakarta,2,"215,000"
200123488,3/27/2019 8:59:16,,2597,bandung,jawa barat,2,"215,000"
200123489,3/27/2019 9:06:43,,80269,tangerang,banten,1,"1,900,000"
200123490,3/27/2019 9:43:35,,78529,jakarta selatan,dki jakarta,1,"70,000"
200123491,3/27/2019 9:54:30,,38166,jakarta timur,dki jakarta,4,"590,000"
200123492,3/27/2019 9:55:50,,74811,badung,bali,9,"920,000"
200123493,3/27/2019 10:04:57,,63633,tangerang selatan,banten,6,"838,000"
200123494,3/27/2019 10:10:40,,80269,tangerang,banten,1,"1,900,000"
200123495,3/27/2019 10:12:13,,79692,kab. pasaman barat,sumatera barat,1,"600,000"
200123496,3/27/2019 10:36:32,,72718,cianjur,jawa barat,2,"200,250"
200123497,3/27/2019 10:41:58,,80274,bandung,jawa barat,3,"400,000"
200123498,3/27/2019 10:43:13,,20349,jakarta timur,dki jakarta,2,"1,675,000"
200123499,3/27/2019 11:11:08,,43902,tangerang selatan,banten,2,"245,000"
200123500,3/27/2019 11:25:02,,5375,jakarta timur,dki jakarta,1,"130,000"
200123501,3/27/2019 11:34:51,,80276,jakarta utara,dki jakarta,1,"8,262,000"
200123502,3/27/2019 12:07:31,,7957,depok,jawa barat,2,"145,000"
200123503,3/27/2019 12:32:29,,66332,jakarta utara,dki jakarta,2,"210,000"
200123504,3/27/2019 12:49:43,,24827,banyuwangi,jawa timur,3,"347,500"
200123505,3/27/2019 12:56:18,,48436,jakarta utara,dki jakarta,1,"300,000"
200123506,3/27/2019 12:57:16,,3424,tangerang,banten,3,"274,000"
200123507,3/27/2019 12:58:13,,706,jakarta selatan,dki jakarta,9,"1,103,750"
200123508,3/27/2019 13:00:10,,48436,jakarta utara,dki jakarta,6,"492,500"
200123509,3/27/2019 13:23:55,,35154,bandung,jawa barat,3,"359,000"
200123510,3/27/2019 13:35:08,,30349,jakarta pusat,dki jakarta,4,"523,250"
200123511,3/27/2019 13:42:51,,60177,jakarta selatan,dki jakarta,4,"1,125,000"
200123512,3/27/2019 13:48:51,,38166,jakarta timur,dki jakarta,1,"180,000"
200123513,3/27/2019 13:49:15,,38166,jakarta timur,dki jakarta,7,"2,095,000"
200123514,3/27/2019 14:46:07,,48157,bogor,jawa barat,1,"130,000"
200123515,3/27/2019 15:30:33,,72772,jakarta utara,dki jakarta,1,"100,000"
200123516,3/27/2019 15:58:16,,79370,badung,bali,10,"872,500"
200123517,3/27/2019 16:04:46,,31950,semarang,jawa tengah,1,"180,000"
200123518,3/27/2019 16:16:54,,51075,jakarta timur,dki jakarta,1,"400,000"
200123519,3/27/2019 16:18:52,,24845,jakarta timur,dki jakarta,1,"1,200,000"
200123520,3/27/2019 16:36:02,,45028,bone,sulawesi selatan,6,"961,000"
